gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
573,-77.6,-745.8,795.8,52,MAO_left,1.0,10,1,9,103.3,0.3,1626.8,336.9
574,-25.7,-845.4,919.2,11,MAO_left,1.0,6,4,2,174.0,0.5,1676.8,381.4
575,-96.8,-1063.0,833.6,43,MAO_left,1.0,10,1,9,175.3,0.4,2225.8,426.6
576,-69.1,-961.0,592.8,5,MAO_left,1.0,12,2,10,169.3,0.4,2386.0,442.6
577,-318.9,-1005.6,588.7,47,MAO_left,1.0,10,1,9,146.0,0.4,1782.4,358.5
578,-549.3,-1005.5,148.3,73,MAO_left,1.0,11,1,10,187.6,0.4,2757.3,474.9
579,-74.8,-1036.7,870.8,43,MAO_left,1.0,9,3,6,167.9,0.4,2045.5,401.0
580,-122.4,-840.1,807.3,18,MAO_left,1.0,11,3,8,131.4,0.3,2776.4,447.9
581,-444.4,-1085.5,704.7,65,MAO_left,1.0,10,4,5,142.5,0.4,1586.9,392.2
582,-212.5,-1112.2,905.0,13,MAO_left,1.0,7,3,4,139.5,0.3,1905.0,437.1
583,-163.3,-1124.9,913.8,55,MAO_left,1.0,10,3,7,142.5,0.4,1671.6,323.0
584,-498.8,-1057.6,775.6,65,MAO_left,1.0,10,1,7,109.2,0.4,1458.6,279.7
585,-23.5,-985.3,1330.8,32,MAO_left,1.0,9,2,7,170.0,0.4,2197.9,431.4
586,-156.6,-949.2,597.0,34,MAO_left,1.0,10,2,8,202.4,0.4,2318.4,471.3
587,-720.6,-1088.7,170.8,6,MAO_left,1.0,8,3,5,172.0,0.4,2065.6,419.6
588,-72.1,-1129.0,1428.8,2,MAO_left,1.0,10,2,7,137.0,0.3,2069.4,433.4
589,-550.2,-1110.0,356.1,53,MAO_left,1.0,11,1,10,147.1,0.4,1933.9,341.7
590,-327.3,-930.5,401.5,4,MAO_left,1.0,8,2,6,152.7,0.4,1955.0,397.7
591,-478.9,-1082.6,447.6,31,MAO_left,1.0,10,3,7,94.7,0.3,1724.0,354.9
592,-12.9,-776.0,560.2,68,MAO_left,1.0,10,2,7,177.9,0.4,2453.6,453.3
593,-69.6,-1139.9,1393.0,2,MAO_left,1.0,11,3,7,147.1,0.3,2574.2,431.9
594,-152.0,-840.5,542.4,60,MAO_left,1.0,10,3,7,136.3,0.3,2601.7,409.5
595,-33.2,-698.1,603.4,68,MAO_left,1.0,10,4,5,191.0,0.5,1937.8,393.9
596,-451.8,-1098.6,527.6,63,MAO_left,1.0,11,2,9,173.2,0.4,2995.6,397.2
597,-86.7,-870.1,897.3,11,MAO_left,1.0,12,2,10,133.9,0.3,2815.8,447.8
598,5.3,-854.1,510.1,25,MAO_left,1.0,12,1,11,157.5,0.4,2797.5,400.4
599,-102.4,-1019.5,421.0,38,MAO_left,1.0,12,2,10,188.1,0.4,2808.1,435.4
600,-907.2,-1151.1,269.3,44,MAO_left,1.0,12,3,9,144.4,0.4,2420.5,349.9
