gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
652,-148.1,-876.7,834.9,18,MAO_left,0.1,7,1,6,163.1,0.4,1428.4,431.2
653,-153.3,-1124.7,1069.1,56,MAO_left,0.1,10,1,9,155.1,0.4,2698.0,421.1
654,-338.9,-849.7,435.6,23,MAO_left,0.1,9,2,7,190.7,0.5,2241.2,409.3
655,-151.3,-952.0,391.6,54,MAO_left,0.1,11,3,8,179.4,0.4,2611.0,471.9
656,-516.8,-983.6,290.4,17,MAO_left,0.1,11,1,10,155.6,0.4,2215.9,399.6
657,-15.0,-917.8,977.7,29,MAO_left,0.1,9,2,7,206.1,0.5,2266.3,428.8
658,-203.8,-1107.8,1606.9,28,MAO_left,0.1,9,2,7,163.8,0.4,2106.3,414.4
659,-817.6,-1098.0,296.5,44,MAO_left,0.1,10,1,9,194.3,0.5,2164.5,414.8
660,-90.5,-966.1,374.1,54,MAO_left,0.1,8,3,5,146.3,0.4,2038.9,374.1
661,-15.8,-979.9,645.9,5,MAO_left,0.1,10,3,7,179.1,0.4,2252.9,408.1
662,-65.9,-790.0,409.6,27,MAO_left,0.1,9,3,6,156.0,0.4,2255.3,441.3
663,-297.9,-903.3,623.4,15,MAO_left,0.1,10,3,7,193.7,0.5,1874.0,416.0
664,-91.6,-843.4,590.6,7,MAO_left,0.1,11,1,10,139.3,0.3,2130.9,411.2
665,-97.6,-1000.3,638.5,5,MAO_left,0.1,10,3,7,154.4,0.4,2604.6,439.3
666,-716.8,-1127.6,538.8,8,MAO_left,0.1,12,1,11,265.1,0.6,2034.1,442.0
667,-720.6,-1088.7,170.8,6,MAO_left,0.1,8,3,5,209.6,0.5,2492.9,459.7
668,-156.6,-949.2,597.0,34,MAO_left,0.1,10,2,8,175.9,0.4,2595.2,463.3
669,-110.5,-1143.7,1161.6,67,MAO_left,0.1,10,2,8,186.4,0.5,2548.8,389.6
670,-603.7,-1138.7,453.2,53,MAO_left,0.1,11,3,8,152.8,0.4,2474.8,416.7
671,-783.3,-1140.8,349.6,44,MAO_left,0.1,11,1,10,208.1,0.5,2148.1,442.2
672,-187.3,-985.2,591.3,34,MAO_left,0.1,10,3,7,199.1,0.5,2612.7,416.4
673,-668.5,-1118.0,540.2,8,MAO_left,0.1,9,1,8,174.5,0.4,2639.2,435.1
674,-381.8,-959.2,230.0,26,MAO_left,0.1,11,3,8,190.1,0.4,2656.7,434.2
675,-43.7,-1076.7,1063.0,35,MAO_left,0.1,11,2,9,169.6,0.4,2980.4,399.9
676,-726.1,-1111.8,481.7,8,MAO_left,0.1,9,2,7,192.3,0.4,2278.3,442.1
677,-245.8,-981.4,446.1,30,MAO_left,0.1,10,1,8,173.8,0.4,2520.6,445.7
678,-68.4,-786.7,538.3,68,MAO_left,0.1,11,1,10,179.2,0.4,2523.5,475.4
679,-82.9,-867.8,534.1,25,MAO_left,0.1,12,1,11,130.9,0.3,2436.3,412.3
680,-22.1,-765.4,401.0,27,MAO_left,0.1,9,4,5,167.5,0.4,2015.2,416.5
681,-87.9,-878.5,410.8,54,MAO_left,0.1,11,2,9,174.1,0.4,2843.3,426.8
682,-23.7,-916.1,841.2,11,MAO_left,0.1,11,2,9,227.4,0.5,3316.1,458.3
683,-461.1,-1052.1,283.5,74,MAO_left,0.1,1,1,0,9.1,1.0,9.1,9.1
684,-582.6,-1164.0,425.8,53,MAO_left,0.1,11,2,9,197.4,0.4,3433.3,452.8
685,-2.1,-888.6,518.1,25,MAO_left,0.1,10,3,7,190.7,0.5,2706.0,410.8
686,-33.1,-791.9,808.0,52,MAO_left,0.1,13,4,9,119.2,0.3,2749.2,431.6
