gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
874,-98.0,-999.1,1635.3,10,PO_left,0.0,9,3,6,165.7,0.4,2549.4,381.8
875,-116.1,-934.4,1322.5,37,PO_left,0.0,10,3,7,133.2,0.3,2466.1,393.1
876,-562.4,-1119.8,977.6,69,PO_left,0.0,9,4,5,103.3,0.4,1791.0,290.4
877,-371.3,-1082.2,1367.0,18,PO_left,0.0,10,2,8,168.6,0.4,2848.4,422.9
878,-505.0,-1207.3,1201.4,8,PO_left,0.0,10,2,8,142.2,0.4,2256.8,366.5
879,-403.4,-1137.8,1623.6,20,PO_left,0.0,10,2,8,150.1,0.4,1660.7,370.8
880,-131.9,-1031.9,1506.5,5,PO_left,0.0,10,1,9,143.4,0.4,2336.5,369.4
881,-91.0,-1012.5,1698.8,14,PO_left,0.0,9,2,7,163.2,0.4,2744.9,429.4
882,-596.3,-1133.5,1424.3,35,PO_left,0.0,8,4,4,126.5,0.3,2142.1,420.3
883,-103.6,-706.7,838.3,11,PO_left,0.0,7,1,6,170.2,0.5,1462.4,318.1
884,-164.7,-985.9,1155.2,52,PO_left,0.0,9,2,7,176.7,0.4,2041.1,455.2
885,-238.0,-1023.8,1103.0,34,PO_left,0.0,10,1,9,167.0,0.4,2438.1,392.5
886,-247.6,-1088.5,1582.7,43,PO_left,0.0,11,2,9,153.1,0.4,2380.5,411.0
887,-612.2,-1176.7,857.1,7,PO_left,0.0,11,1,10,154.3,0.4,2078.7,358.0
888,-136.4,-803.6,1135.1,36,PO_left,0.0,8,1,6,148.1,0.4,1160.6,386.3
889,-628.4,-1192.8,1210.3,19,PO_left,0.0,12,3,9,179.1,0.4,3145.0,408.1
890,-508.1,-1106.7,898.2,15,PO_left,0.0,8,2,6,145.2,0.3,1851.7,437.2
891,-512.6,-1115.7,900.6,15,PO_left,0.0,10,2,8,148.3,0.4,2245.1,419.4
892,-511.5,-1167.9,1557.5,32,PO_left,0.0,9,1,8,149.1,0.3,2002.7,442.3
893,-33.0,-559.2,524.5,1,PO_left,0.0,11,3,8,200.7,0.5,2925.1,428.6
894,-674.8,-1264.2,1166.4,73,PO_left,0.0,10,2,8,207.9,0.5,2703.7,421.4
895,-388.0,-1030.8,1196.2,68,PO_left,0.0,9,3,6,188.2,0.5,2749.4,417.0
896,-639.7,-1130.2,1297.4,19,PO_left,0.0,9,1,8,175.6,0.4,2392.5,475.4
897,-461.1,-1041.3,1451.5,61,PO_left,0.0,9,2,7,223.6,0.5,2273.8,413.7
898,-39.8,-968.9,1711.0,14,PO_left,0.0,8,2,6,187.4,0.6,1429.9,326.0
899,-529.9,-1116.4,1260.7,66,PO_left,0.0,10,1,9,156.3,0.4,2331.7,383.5
900,-386.2,-1101.7,1182.0,68,PO_left,0.0,12,1,11,171.5,0.4,2498.2,421.5
901,-368.5,-1101.6,1289.5,18,PO_left,0.0,9,3,6,175.1,0.4,2476.5,452.5
902,-466.3,-1103.6,1369.9,61,PO_left,0.0,7,1,6,177.2,0.5,1680.1,380.1
903,-608.3,-1242.7,1115.5,26,PO_left,0.0,10,2,8,147.5,0.3,2382.3,424.4
904,-495.0,-1082.4,1106.3,41,PO_left,0.0,9,2,7,180.6,0.4,2045.7,494.7
905,-36.6,-859.1,1366.9,58,PO_left,0.0,11,2,9,185.8,0.5,2371.5,379.0
906,-518.8,-1180.6,978.8,21,PO_left,0.0,11,1,10,169.2,0.4,1963.5,417.7
907,-270.3,-1124.6,1730.2,64,PO_left,0.0,9,2,7,147.4,0.4,1892.5,338.4
908,-674.5,-1252.1,1360.0,33,PO_left,0.0,9,2,7,173.3,0.4,2548.3,467.1
909,-212.1,-870.8,895.4,6,PO_left,0.0,10,3,7,177.3,0.5,2168.3,370.3
910,-119.8,-684.5,839.7,11,PO_left,0.0,12,3,9,178.6,0.4,2700.6,413.0
911,-40.4,-852.3,1641.4,27,PO_left,0.0,11,1,10,201.2,0.4,2814.4,453.8
912,-111.8,-834.2,1011.7,71,PO_left,0.0,12,4,8,188.7,0.5,2813.7,388.9
913,-56.7,-681.9,610.6,72,PO_left,0.0,11,2,9,208.3,0.4,3187.6,495.3
914,-612.5,-1282.2,1251.9,49,PO_left,0.0,9,2,7,196.2,0.4,3083.5,470.7
915,-247.8,-986.5,1125.7,34,PO_left,0.0,7,1,6,228.2,0.6,1836.7,385.5
916,-585.3,-1234.7,981.2,42,PO_left,0.0,10,3,7,166.3,0.5,1934.0,367.2
917,-368.0,-1073.4,1097.7,55,PO_left,0.0,10,4,6,162.8,0.5,2127.2,353.3
918,-88.3,-595.5,660.6,56,PO_left,0.0,10,1,9,157.2,0.4,2164.8,380.5
919,-445.4,-1135.5,1218.9,8,PO_left,0.0,10,4,6,146.3,0.3,2637.1,428.8
920,-493.2,-1081.5,1379.4,61,PO_left,0.0,11,3,8,198.8,0.5,2182.5,381.3
921,-562.0,-1102.6,999.8,69,PO_left,0.0,10,1,8,167.1,0.4,2204.4,413.5
922,-573.9,-1089.3,1063.1,69,PO_left,0.0,12,2,10,206.1,0.5,2676.5,446.6
923,-478.8,-1061.3,1141.0,41,PO_left,0.0,11,1,10,143.9,0.4,3156.3,394.1
924,-107.9,-855.3,1234.4,13,PO_left,0.0,12,3,9,140.5,0.3,2451.1,405.4
925,-432.5,-1166.9,1143.2,8,PO_left,0.0,8,1,7,185.1,0.5,2509.2,404.7
926,-71.1,-619.7,754.9,56,PO_left,0.0,10,2,8,164.0,0.4,1867.8,416.7
927,-614.8,-1123.2,1013.1,69,PO_left,0.0,11,3,8,158.5,0.4,2799.0,361.0
928,-646.2,-1202.1,1087.4,40,PO_left,0.0,9,3,6,131.2,0.4,2287.6,365.9
929,-525.4,-1116.6,1213.7,66,PO_left,0.0,12,1,11,124.0,0.3,2507.4,375.8
930,-28.5,-593.8,551.2,1,PO_left,0.0,12,2,10,194.1,0.5,3031.6,418.7
931,-112.0,-989.2,1347.6,30,PO_left,0.0,11,3,8,144.6,0.3,2670.5,442.5
932,-170.8,-942.7,1255.8,37,PO_left,0.0,11,2,9,172.9,0.4,2958.4,437.0
933,-125.1,-990.0,1686.2,74,PO_left,0.0,13,4,9,152.4,0.3,3250.9,479.9
934,-177.7,-944.4,1471.7,5,PO_left,0.0,8,1,7,108.5,0.2,1654.7,445.9
935,-212.6,-883.3,992.2,28,PO_left,0.0,11,1,10,181.8,0.4,2781.5,424.3
936,-191.7,-875.4,888.6,6,PO_left,0.0,9,2,7,165.3,0.4,2197.6,386.2
937,-55.0,-837.0,1445.2,29,PO_left,0.0,8,2,6,159.8,0.4,1944.3,396.8
938,-540.2,-1223.3,1429.6,2,PO_left,0.0,11,1,10,153.1,0.4,2218.8,403.6
939,-198.9,-869.3,971.4,28,PO_left,0.0,12,3,9,196.1,0.5,3043.9,394.7
940,-559.4,-1155.6,856.5,15,PO_left,0.0,8,3,5,169.2,0.4,1126.7,377.2
941,-444.3,-1071.7,1235.1,53,PO_left,0.0,10,2,8,153.5,0.4,2175.6,426.1
942,-252.9,-1059.0,1329.5,25,PO_left,0.0,13,4,9,203.1,0.4,3661.9,458.3
943,-102.1,-1028.1,1683.6,74,PO_left,0.0,11,4,7,204.3,0.5,3333.2,437.3
944,-618.7,-1275.6,1270.1,49,PO_left,0.0,11,2,9,211.6,0.5,2764.6,425.0
945,-101.7,-929.4,1478.4,29,PO_left,0.0,10,3,7,165.4,0.4,2563.5,435.2
