gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
37,-640.4,-1120.0,1514.2,50,DAO_left,0.1,10,2,8,144.9,0.4,2146.5,376.9
38,-925.9,-1208.0,975.9,19,DAO_left,0.1,10,2,8,159.3,0.4,3041.9,433.8
39,-944.7,-1214.1,769.6,46,DAO_left,0.1,11,3,8,193.1,0.4,3538.1,457.2
40,-533.6,-991.8,1241.8,56,DAO_left,0.1,9,1,7,173.7,0.4,2133.9,433.3
41,-467.4,-938.9,1226.3,74,DAO_left,0.1,10,2,8,238.1,0.6,2353.2,430.2
42,-317.9,-870.3,1049.4,58,DAO_left,0.1,9,3,6,139.5,0.4,2081.2,392.2
43,-786.6,-1162.0,615.3,21,DAO_left,0.1,10,3,7,135.7,0.4,2091.9,386.1
44,-826.6,-1176.4,1499.6,14,DAO_left,0.1,9,1,8,169.9,0.4,1667.8,454.9
45,-800.1,-1104.0,1119.0,8,DAO_left,0.1,11,4,7,173.0,0.4,2574.7,400.4
46,-666.8,-1073.5,1100.4,10,DAO_left,0.1,10,2,8,143.9,0.3,1875.8,457.3
47,-676.7,-1042.5,857.9,49,DAO_left,0.1,11,3,8,121.7,0.4,1817.7,315.8
48,-578.3,-1172.9,1708.8,29,DAO_left,0.1,11,3,8,110.3,0.3,1945.7,389.8
49,-328.3,-1034.8,1729.8,43,DAO_left,0.1,11,4,7,189.9,0.5,3025.6,420.1
50,-697.3,-1097.3,1100.4,39,DAO_left,0.1,9,2,7,199.8,0.4,2161.5,451.8
51,-647.0,-1086.8,1197.8,9,DAO_left,0.1,10,2,7,75.4,0.2,1009.2,410.5
52,-624.8,-1101.3,1523.3,17,DAO_left,0.1,9,2,7,173.3,0.4,1942.2,396.1
53,-978.2,-1206.1,1093.5,3,DAO_left,0.1,9,3,6,184.0,0.4,2603.7,481.6
54,-502.6,-910.4,647.2,42,DAO_left,0.1,9,2,7,172.3,0.4,2273.8,435.3
55,-765.3,-1204.2,1464.7,51,DAO_left,0.1,9,3,6,207.4,0.5,1270.3,441.9
56,-536.3,-1046.9,1651.4,16,DAO_left,0.1,11,1,10,184.8,0.4,2341.8,445.2
57,-588.2,-1058.5,1572.6,17,DAO_left,0.1,10,1,9,184.8,0.5,2209.8,368.8
58,-443.9,-1036.0,1599.1,70,DAO_left,0.1,10,3,7,166.3,0.4,3593.5,452.8
59,-475.2,-1010.6,1454.2,20,DAO_left,0.1,10,4,6,146.8,0.4,2358.7,394.4
60,-895.9,-1170.7,1034.0,30,DAO_left,0.1,11,2,9,160.6,0.4,3063.7,382.9
61,-942.2,-1214.6,1096.2,3,DAO_left,0.1,9,2,7,139.6,0.4,1666.2,353.7
62,-629.4,-1063.0,1018.8,36,DAO_left,0.1,11,3,8,175.3,0.4,2817.7,455.8
63,-545.8,-1012.4,812.4,65,DAO_left,0.1,11,2,9,215.5,0.5,3345.9,432.3
64,-478.6,-935.3,1315.8,23,DAO_left,0.1,9,2,7,166.8,0.4,2110.8,461.5
65,-485.3,-1019.8,1367.7,40,DAO_left,0.1,9,1,8,134.7,0.4,1733.5,377.5
66,-451.8,-929.8,852.5,47,DAO_left,0.1,8,1,7,143.9,0.3,1404.7,428.3
67,-409.4,-976.3,1343.6,23,DAO_left,0.1,8,4,4,162.2,0.5,1654.8,339.7
68,-739.5,-1166.4,914.4,15,DAO_left,0.1,8,3,5,154.4,0.5,1371.1,298.3
69,-251.8,-936.8,1086.2,31,DAO_left,0.1,10,2,8,148.9,0.5,2424.2,326.6
70,-484.4,-980.9,1490.8,20,DAO_left,0.1,9,2,7,157.5,0.5,2216.6,331.7
71,-637.1,-1056.9,1239.6,41,DAO_left,0.1,8,3,5,125.6,0.3,2216.8,431.1
72,-537.8,-1050.1,1597.8,17,DAO_left,0.1,8,3,5,143.0,0.3,2092.6,453.0
73,-714.0,-1075.3,1175.0,9,DAO_left,0.1,10,1,9,122.1,0.3,2049.0,406.9
74,-270.9,-1015.4,1598.0,66,DAO_left,0.1,13,1,12,166.8,0.4,2952.8,409.8
75,-693.0,-1180.1,1596.9,61,DAO_left,0.1,10,2,8,146.0,0.4,1700.0,401.3
76,-915.5,-1161.3,780.7,22,DAO_left,0.1,10,4,6,110.6,0.3,1995.5,337.9
77,-758.2,-1132.2,647.1,63,DAO_left,0.1,10,6,4,188.9,0.4,2434.5,467.9
78,-489.3,-922.1,743.9,64,DAO_left,0.1,11,4,7,152.4,0.4,2259.8,393.0
79,-357.2,-842.8,777.2,6,DAO_left,0.1,7,3,4,154.4,0.4,1537.2,432.2
80,-562.7,-1059.8,1435.6,54,DAO_left,0.1,10,2,8,164.6,0.4,2100.2,417.7
81,-757.0,-1092.1,709.6,63,DAO_left,0.1,10,3,7,140.7,0.3,1980.4,440.6
82,-383.3,-1000.9,1592.2,12,DAO_left,0.1,9,1,8,154.4,0.4,2121.3,415.5
83,-561.0,-1066.8,1436.7,54,DAO_left,0.1,12,1,11,188.1,0.5,2022.7,412.9
84,-320.4,-882.9,940.0,45,DAO_left,0.1,11,3,8,222.8,0.5,2853.1,467.5
85,-932.5,-1202.2,807.8,46,DAO_left,0.1,10,5,4,128.7,0.3,2703.8,374.5
86,-797.2,-1229.1,1506.3,14,DAO_left,0.1,12,2,10,135.2,0.4,2064.4,385.5
87,-288.6,-863.6,1026.9,58,DAO_left,0.1,11,1,10,181.8,0.4,2144.6,426.5
88,-406.2,-811.3,736.7,6,DAO_left,0.1,7,2,5,113.1,0.3,1557.8,371.9
89,-375.8,-825.0,703.1,6,DAO_left,0.1,11,2,8,145.2,0.4,1945.2,388.5
90,-506.2,-991.3,834.4,25,DAO_left,0.1,9,2,7,169.5,0.4,2525.6,400.7
91,-977.4,-1224.8,910.8,59,DAO_left,0.1,9,2,7,170.9,0.4,2742.7,441.8
92,-517.8,-991.2,864.6,25,DAO_left,0.1,7,2,5,176.2,0.5,1610.2,350.6
93,-665.2,-1124.1,1669.1,24,DAO_left,0.1,10,3,7,125.8,0.3,2256.7,463.9
94,-924.2,-1189.1,872.1,59,DAO_left,0.1,10,1,9,145.6,0.4,2050.3,380.3
95,-858.5,-1093.5,797.0,22,DAO_left,0.1,11,1,10,154.7,0.4,1961.3,373.1
96,-649.4,-1059.1,963.7,36,DAO_left,0.1,10,3,7,147.5,0.4,2128.7,361.8
97,-751.0,-1103.8,650.7,63,DAO_left,0.1,9,1,8,195.5,0.4,2225.2,454.1
98,-682.8,-1039.9,917.5,36,DAO_left,0.1,8,1,7,174.5,0.4,2146.8,407.8
99,-684.1,-1168.1,1698.7,24,DAO_left,0.1,11,1,9,125.9,0.3,2096.9,363.4
100,-686.3,-1116.6,913.0,15,DAO_left,0.1,8,2,6,160.1,0.5,1660.3,310.3
101,-296.4,-1011.5,1548.9,66,DAO_left,0.1,11,4,7,172.8,0.4,2727.6,408.3
102,-743.7,-1096.0,1115.8,53,DAO_left,0.1,12,2,10,151.2,0.4,1969.3,388.2
103,-851.3,-1180.8,1348.8,35,DAO_left,0.1,11,4,7,143.2,0.4,2538.5,390.8
104,-226.6,-949.2,1381.8,57,DAO_left,0.1,9,2,7,127.0,0.3,2475.1,383.3
105,-765.7,-1164.6,1483.2,51,DAO_left,0.1,9,3,6,140.3,0.4,1952.9,335.8
106,-813.4,-1159.2,938.1,52,DAO_left,0.1,13,1,12,148.8,0.3,3505.2,486.7
107,-935.5,-1201.3,741.3,46,DAO_left,0.1,9,2,7,142.8,0.4,2127.9,397.5
108,-973.5,-1159.8,825.0,46,DAO_left,0.1,11,2,9,141.2,0.4,1918.8,343.6
109,-683.6,-1059.7,1147.2,9,DAO_left,0.1,13,3,10,150.2,0.4,2995.9,366.9
110,-511.3,-968.7,1210.6,56,DAO_left,0.1,10,3,6,163.9,0.4,2240.2,400.7
111,-688.0,-1001.8,750.8,44,DAO_left,0.1,12,1,11,190.8,0.5,2017.7,347.9
112,-358.1,-973.1,1559.5,12,DAO_left,0.1,7,3,4,126.4,0.3,1815.3,426.1
113,-354.7,-933.5,872.9,45,DAO_left,0.1,10,1,9,154.5,0.4,2181.1,398.5
114,-936.6,-1218.7,857.1,46,DAO_left,0.1,8,1,6,132.8,0.3,1560.5,444.9
115,-459.1,-861.1,713.2,6,DAO_left,0.1,10,3,7,119.7,0.3,2089.6,346.1
116,-833.5,-1134.3,843.2,68,DAO_left,0.1,8,4,4,164.4,0.4,1863.7,432.6
117,-681.6,-1161.3,1618.3,61,DAO_left,0.1,11,3,8,121.7,0.3,1918.0,389.5
118,-475.2,-981.7,1135.3,73,DAO_left,0.1,7,1,6,132.1,0.3,1780.1,448.5
119,-599.5,-994.5,900.6,11,DAO_left,0.1,9,2,7,192.7,0.4,1833.4,428.9
120,-308.3,-1043.2,1621.7,2,DAO_left,0.1,10,2,8,124.4,0.3,2368.2,387.4
121,-864.0,-1204.8,1411.8,35,DAO_left,0.1,8,2,6,136.8,0.4,1454.5,306.9
122,-954.8,-1232.2,863.3,46,DAO_left,0.1,11,2,9,150.3,0.4,2512.6,404.1
123,-964.3,-1190.5,975.6,19,DAO_left,0.1,10,2,8,114.1,0.3,1738.1,354.0
124,-483.8,-1140.2,1735.8,16,DAO_left,0.1,9,2,6,133.6,0.3,1708.4,414.4
125,-477.5,-1096.8,1663.3,16,DAO_left,0.1,7,4,3,105.9,0.3,1543.9,306.2
126,-458.3,-982.4,1247.2,74,DAO_left,0.1,8,2,6,151.9,0.4,1879.9,381.0
127,-500.5,-969.2,1172.2,56,DAO_left,0.1,9,2,7,164.6,0.4,2104.1,418.1
128,-596.7,-1071.9,883.6,49,DAO_left,0.1,9,1,8,150.6,0.4,1989.3,341.4
